
="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)",="(7)"
="",="tfr",="fr_2024",="fr_2529",="fr_3034",="fr_3539",="fr_4044",="fr_45plus"

="exposure_to_robots",="0.00177",="0.00106***",="-0.000272",="0.000250",="0.000423**",="0.0000307",="0.00000388"
="",="(0.00111)",="(0.000291)",="(0.000465)",="(0.000516)",="(0.000190)",="(0.0000463)",="(0.0000138)"

="interaction4",="-0.0000834**",="-0.0000633***",="-0.0000119",="0.0000162",="-0.0000119*",="-0.00000446*",="-0.00000118***"
="",="(0.0000386)",="(0.00000977)",="(0.0000196)",="(0.0000225)",="(0.00000711)",="(0.00000251)",="(0.000000449)"

="share_pop_2549",="-4.783*",="-1.692**",="-1.244",="0.813",="-1.216***",="-0.582***",="-0.0656**"
="",="(2.831)",="(0.772)",="(1.457)",="(1.069)",="(0.239)",="(0.107)",="(0.0270)"

="share_pop_50plus",="-2.089",="-0.820**",="-0.307",="1.211*",="-1.125***",="-0.542***",="-0.0580***"
="",="(1.321)",="(0.394)",="(0.662)",="(0.662)",="(0.168)",="(0.0799)",="(0.0199)"

="edu_total_isced58",="0.00393",="-0.000635",="0.000938",="0.00314***",="0.000659",="-0.0000809",="0.0000317"
="",="(0.00248)",="(0.000659)",="(0.00117)",="(0.000943)",="(0.000557)",="(0.000159)",="(0.0000320)"

="ratio_edu",="0.195",="0.0348",="-0.254***",="0.168",="0.177**",="0.0238",="0.00535**"
="",="(0.301)",="(0.0442)",="(0.0574)",="(0.146)",="(0.0704)",="(0.0159)",="(0.00267)"

="ratio_edu_sq",="-0.0599",="-0.0119",="0.101***",="-0.0590",="-0.0600**",="-0.00947*",="-0.00195**"
="",="(0.109)",="(0.0150)",="(0.0244)",="(0.0542)",="(0.0253)",="(0.00571)",="(0.000993)"

="ec_active_female",="0.00596*",="0.00125",="0.00499***",="0.000465",="-0.000672",="0.0000520",="-0.0000315"
="",="(0.00313)",="(0.000909)",="(0.00138)",="(0.00127)",="(0.000436)",="(0.000134)",="(0.0000310)"

="youth_unempl_rate_tot",="-0.00137",="-0.0000582",="-0.000425",="-0.000765",="-0.000105",="0.00000273",="0.0000134"
="",="(0.000939)",="(0.000294)",="(0.000396)",="(0.000520)",="(0.000173)",="(0.0000570)",="(0.0000113)"

="N",="240",="240",="240",="240",="240",="240",="240"
="AIC",="-1044.7",="-1645.5",="-1482.8",="-1474.7",="-1836.9",="-2377.0",="-3126.1"
="BIC",="-1013.3",="-1614.2",="-1451.5",="-1443.4",="-1805.5",="-2345.6",="-3094.8"
="ll",="531.3",="831.8",="750.4",="746.4",="927.4",="1197.5",="1572.1"
="k",="",="",="",="",="",="",=""

="Standard errors in parentheses"
="* p<0.10, ** p<0.05, *** p<0.01"
