
="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)",="(7)"
="",="tfr",="fr_2024",="fr_2529",="fr_3034",="fr_3539",="fr_4044",="fr_45plus"

="exposure_to_robots",="-0.00285",="-0.000499",="-0.00214",="-0.000936",="0.000693",="0.000407***",="-0.000128**"
="",="(0.00324)",="(0.00109)",="(0.00154)",="(0.000900)",="(0.000658)",="(0.000151)",="(0.0000530)"

="interaction11",="0.0000242",="0.00000426",="0.0000178",="0.0000117",="-0.00000760",="-0.00000634**",="0.00000188***"
="",="(0.0000411)",="(0.0000149)",="(0.0000193)",="(0.0000118)",="(0.00000945)",="(0.00000261)",="(0.000000697)"

="share_pop_1524",="-9.683***",="",="",="",="",="",=""
="",="(1.613)",="",="",="",="",="",=""

="share_pop_50plus",="-6.907***",="-2.445***",="-3.270***",="-0.464**",="-0.284",="-0.186***",="-0.0335***"
="",="(0.778)",="(0.263)",="(0.333)",="(0.231)",="(0.182)",="(0.0536)",="(0.0106)"

="edu_total_isced58",="-0.00257",="-0.000225",="-0.00311***",="-0.00215**",="0.000440",="0.00134***",="0.0000900"
="",="(0.00328)",="(0.00121)",="(0.00120)",="(0.000938)",="(0.000961)",="(0.000415)",="(0.0000602)"

="ratio_edu",="-0.0105",="-0.103",="-0.0496",="0.123*",="0.0336",="-0.0358*",="0.000789"
="",="(0.238)",="(0.0765)",="(0.113)",="(0.0734)",="(0.0709)",="(0.0214)",="(0.00331)"

="ratio_edu_sq",="0.0418",="0.0491",="0.0222",="-0.0370",="0.000180",="0.0147*",="-0.000449"
="",="(0.0948)",="(0.0308)",="(0.0460)",="(0.0292)",="(0.0268)",="(0.00849)",="(0.00140)"

="ec_active_female",="0.00296",="0.00197***",="0.000198",="-0.000198",="0.000842",="0.0000948",="0.0000618"
="",="(0.00262)",="(0.000756)",="(0.00101)",="(0.000964)",="(0.000525)",="(0.000214)",="(0.0000426)"

="share_pop_2549",="",="-1.853***",="-4.479***",="-0.889***",="0.192",="-0.124",="-0.0328**"
="",="",="(0.310)",="(0.468)",="(0.233)",="(0.352)",="(0.0917)",="(0.0130)"

="N",="400",="400",="400",="400",="400",="400",="400"
="AIC",="-1562.7",="-2444.5",="-2276.3",="-2481.0",="-2614.5",="-3322.2",="-4717.6"
="BIC",="-1530.7",="-2412.5",="-2244.4",="-2449.1",="-2582.6",="-3290.3",="-4685.7"
="ll",="789.3",="1230.2",="1146.1",="1248.5",="1315.3",="1669.1",="2366.8"
="k",="",="",="",="",="",="",=""

="Standard errors in parentheses"
="* p<0.10, ** p<0.05, *** p<0.01"
