
="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)",="(7)"
="",="tfr",="fr_2024",="fr_2529",="fr_3034",="fr_3539",="fr_4044",="fr_45plus"

="exposure_to_robots",="0.00110",="-0.0000948",="0.000358",="0.000597",="0.000434",="0.000242",="-0.0000580"
="",="(0.00148)",="(0.000615)",="(0.000793)",="(0.000643)",="(0.000606)",="(0.000202)",="(0.0000438)"

="interaction4",="0.000000951",="-0.0000355",="0.0000144",="0.0000256",="0.0000205",="0.00000415",="0.00000254"
="",="(0.0000689)",="(0.0000281)",="(0.0000199)",="(0.0000317)",="(0.0000230)",="(0.00000524)",="(0.00000156)"

="share_pop_2549",="-0.417",="-0.982",="-0.449",="1.364",="0.777",="-0.00541",="-0.0602**"
="",="(1.939)",="(0.662)",="(0.651)",="(0.911)",="(0.965)",="(0.316)",="(0.0263)"

="share_pop_50plus",="2.094",="0.0846",="0.384",="1.431**",="0.917",="0.0462",="-0.0482**"
="",="(1.560)",="(0.498)",="(0.461)",="(0.679)",="(0.767)",="(0.251)",="(0.0224)"

="edu_total_isced58",="0.0000483",="0.000909",="-0.000346",="-0.000585",="-0.000755**",="-0.0000773",="0.0000335"
="",="(0.00166)",="(0.000686)",="(0.000540)",="(0.000592)",="(0.000369)",="(0.000121)",="(0.0000207)"

="ratio_edu",="1.059***",="0.218*",="0.243*",="0.373***",="0.230**",="0.0444",="-0.000656"
="",="(0.335)",="(0.125)",="(0.140)",="(0.113)",="(0.0934)",="(0.0325)",="(0.00434)"

="ratio_edu_sq",="-0.503***",="-0.108*",="-0.106",="-0.173***",="-0.113***",="-0.0226",="0.0000217"
="",="(0.155)",="(0.0565)",="(0.0673)",="(0.0502)",="(0.0435)",="(0.0153)",="(0.00205)"

="ec_active_female",="-0.00266",="-0.0000868",="-0.000666",="-0.000677",="-0.000903**",="-0.000276**",="-0.0000239"
="",="(0.00164)",="(0.000685)",="(0.000679)",="(0.000528)",="(0.000409)",="(0.000140)",="(0.0000192)"

="youth_unempl_rate_tot",="-0.000271",="0.000534",="-0.000126",="-0.000536",="-0.000351",="0.0000162",="-0.0000484"
="",="(0.00170)",="(0.000765)",="(0.000783)",="(0.000785)",="(0.000586)",="(0.000168)",="(0.0000336)"

="N",="700",="700",="700",="700",="700",="700",="700"
="AIC",="-2743.6",="-4073.5",="-4025.6",="-3967.5",="-4302.7",="-5818.0",="-8067.2"
="BIC",="-2702.6",="-4032.6",="-3984.6",="-3926.6",="-4261.7",="-5777.1",="-8026.3"
="ll",="1380.8",="2045.8",="2021.8",="1992.8",="2160.4",="2918.0",="4042.6"
="k",="",="",="",="",="",="",=""

="Standard errors in parentheses"
="* p<0.10, ** p<0.05, *** p<0.01"
