
="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)",="(7)"
="",="tfr",="fr_2024",="fr_2529",="fr_3034",="fr_3539",="fr_4044",="fr_45plus"

="exposure_to_robots",="-0.000272",="-0.0000182",="-0.0000859",="0.0000488",="-0.000108**",="-0.0000435",="-0.000000472"
="",="(0.000297)",="(0.0000822)",="(0.000107)",="(0.0000816)",="(0.0000537)",="(0.0000282)",="(0.00000217)"

="interaction4",="0.0000129",="0.00000635*",="0.0000109*",="-0.00000588",="-0.000000138",="-0.000000335",="-4.15e-08"
="",="(0.0000174)",="(0.00000380)",="(0.00000615)",="(0.00000577)",="(0.00000288)",="(0.00000131)",="(0.000000128)"

="share_pop_2549",="2.456*",="0.0625",="-0.425",="1.471***",="0.986***",="0.0465",="-0.0159"
="",="(1.269)",="(0.347)",="(0.390)",="(0.372)",="(0.278)",="(0.0736)",="(0.0104)"

="share_pop_50plus",="0.693",="-0.185",="-0.332",="1.061***",="0.151",="-0.171***",="-0.0228***"
="",="(0.650)",="(0.143)",="(0.216)",="(0.188)",="(0.138)",="(0.0481)",="(0.00621)"

="edu_total_isced58",="-0.00168",="-0.00128**",="-0.00332***",="0.000419",="0.00183***",="0.000690***",="0.0000722***"
="",="(0.00147)",="(0.000590)",="(0.000814)",="(0.000636)",="(0.000415)",="(0.000137)",="(0.0000208)"

="ratio_edu",="-0.650***",="-0.0768**",="-0.140**",="-0.223***",="-0.129***",="-0.0207",="-0.00256*"
="",="(0.127)",="(0.0371)",="(0.0595)",="(0.0391)",="(0.0334)",="(0.0131)",="(0.00145)"

="ratio_edu_sq",="0.517***",="0.0686***",="0.120***",="0.163***",="0.0985***",="0.0181***",="0.00180**"
="",="(0.0748)",="(0.0247)",="(0.0359)",="(0.0229)",="(0.0161)",="(0.00692)",="(0.000821)"

="ec_active_female",="-0.00101",="-0.000372",="0.00146**",="-0.000520",="-0.000981*",="-0.000484**",="-0.0000564***"
="",="(0.00222)",="(0.000623)",="(0.000657)",="(0.000927)",="(0.000562)",="(0.000197)",="(0.0000205)"

="youth_unempl_rate_tot",="-0.00128",="-0.000546",="-0.000601",="0.000355",="-0.000146",="0.0000729",="0.00000661"
="",="(0.00166)",="(0.000401)",="(0.000653)",="(0.000660)",="(0.000357)",="(0.000178)",="(0.0000159)"

="N",="660",="660",="660",="660",="660",="660",="660"
="AIC",="-3001.7",="-4496.8",="-4274.3",="-4165.0",="-4810.2",="-6150.8",="-8627.3"
="BIC",="-2961.3",="-4456.3",="-4233.9",="-4124.6",="-4769.7",="-6110.3",="-8586.9"
="ll",="1509.9",="2257.4",="2146.1",="2091.5",="2414.1",="3084.4",="4322.6"
="k",="",="",="",="",="",="",=""

="Standard errors in parentheses"
="* p<0.10, ** p<0.05, *** p<0.01"
