
="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)",="(7)"
="",="tfr",="fr_2024",="fr_2529",="fr_3034",="fr_3539",="fr_4044",="fr_45plus"

="exposure_to_robots",="-0.000642",="-0.000355",="-0.000773",="0.0000870",="0.000343",="0.000134",="0.0000328*"
="",="(0.00165)",="(0.000449)",="(0.000719)",="(0.000539)",="(0.000310)",="(0.000102)",="(0.0000180)"

="interaction25",="-0.000197*",="-0.0000947***",="-0.0000706",="-0.0000313",="0.00000940",="0.00000668",="0.00000270*"
="",="(0.000115)",="(0.0000305)",="(0.0000510)",="(0.0000372)",="(0.0000199)",="(0.00000629)",="(0.00000140)"

="interaction26",="0.000116*",="0.0000543***",="0.0000582*",="0.0000163",="-0.0000142*",="-0.00000792*",="-0.00000216**"
="",="(0.0000605)",="(0.0000174)",="(0.0000303)",="(0.0000195)",="(0.00000835)",="(0.00000413)",="(0.000000887)"

="share_pop_2549",="-8.380***",="-4.351***",="-2.482***",="-0.416",="-0.0540",="-0.106",="0.0217"
="",="(2.464)",="(0.518)",="(0.942)",="(0.848)",="(0.437)",="(0.140)",="(0.0202)"

="share_pop_50plus",="-6.663***",="-3.107***",="-1.368**",="-0.620",="-0.542***",="-0.284***",="-0.0346***"
="",="(1.424)",="(0.285)",="(0.580)",="(0.469)",="(0.202)",="(0.0672)",="(0.0110)"

="edu_total_isced58",="0.00196",="0.000299",="0.000413",="0.000403",="0.000678**",="0.000112",="0.0000113"
="",="(0.00145)",="(0.000392)",="(0.000643)",="(0.000458)",="(0.000336)",="(0.0000869)",="(0.0000180)"

="ratio_edu",="0.233",="-0.0325",="-0.0825",="0.170",="0.137**",="0.0596**",="0.00655*"
="",="(0.253)",="(0.0931)",="(0.101)",="(0.113)",="(0.0604)",="(0.0287)",="(0.00353)"

="ratio_edu_sq",="-0.113",="0.0112",="0.0309",="-0.0774*",="-0.0594**",="-0.0254**",="-0.00235*"
="",="(0.104)",="(0.0385)",="(0.0409)",="(0.0466)",="(0.0247)",="(0.0119)",="(0.00136)"

="ec_active_female",="-0.00142",="-0.0000209",="0.000191",="-0.000914*",="-0.000733***",="-0.000327***",="0.00000147"
="",="(0.00134)",="(0.000402)",="(0.000767)",="(0.000500)",="(0.000238)",="(0.000105)",="(0.0000225)"

="N",="440",="440",="440",="440",="440",="440",="440"
="AIC",="-1857.4",="-2933.0",="-2543.0",="-2673.6",="-3157.6",="-4089.6",="-5471.2"
="BIC",="-1820.6",="-2896.2",="-2506.2",="-2636.8",="-3120.9",="-4052.8",="-5434.5"
="ll",="937.7",="1475.5",="1280.5",="1345.8",="1587.8",="2053.8",="2744.6"
="k",="",="",="",="",="",="",=""

="Standard errors in parentheses"
="* p<0.10, ** p<0.05, *** p<0.01"
