
="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)",="(7)"
="",="tfr",="fr_2024",="fr_2529",="fr_3034",="fr_3539",="fr_4044",="fr_45plus"

="exposure_to_robots",="-0.00596***",="-0.00175**",="-0.00277***",="-0.000276",="-0.000253",="-0.000508***",="0.0000660**"
="",="(0.00166)",="(0.000696)",="(0.000604)",="(0.000415)",="(0.000581)",="(0.000155)",="(0.0000304)"

="interaction25",="-0.000536***",="-0.000162***",="-0.000235***",="-0.0000561*",="-0.0000118",="-0.0000251**",="0.000000151"
="",="(0.000102)",="(0.0000473)",="(0.0000383)",="(0.0000337)",="(0.0000367)",="(0.0000100)",="(0.00000186)"

="interaction26",="0.000437***",="0.000135***",="0.000185***",="0.0000365",="0.0000186",="0.0000274***",="-0.00000183"
="",="(0.0000914)",="(0.0000409)",="(0.0000314)",="(0.0000277)",="(0.0000355)",="(0.00000911)",="(0.00000184)"

="share_pop_2549",="-7.484***",="-1.946***",="-4.626***",="-0.932***",="0.201",="-0.135",="-0.0334**"
="",="(0.899)",="(0.294)",="(0.278)",="(0.273)",="(0.365)",="(0.106)",="(0.0132)"

="share_pop_50plus",="-6.862***",="-2.430***",="-3.254***",="-0.473**",="-0.264",="-0.183***",="-0.0334***"
="",="(0.796)",="(0.289)",="(0.267)",="(0.239)",="(0.186)",="(0.0579)",="(0.0107)"

="edu_total_isced58",="-0.00525",="-0.00105",="-0.00424***",="-0.00246***",="0.000386",="0.00120***",="0.0000947"
="",="(0.00325)",="(0.00120)",="(0.000991)",="(0.000950)",="(0.000935)",="(0.000381)",="(0.0000649)"

="ratio_edu",="0.0664",="-0.0792",="-0.0170",="0.131*",="0.0348",="-0.0309",="0.000378"
="",="(0.258)",="(0.0882)",="(0.0890)",="(0.0755)",="(0.0707)",="(0.0232)",="(0.00341)"

="ratio_edu_sq",="0.0191",="0.0420",="0.0127",="-0.0393",="-0.000173",="0.0132",="-0.000307"
="",="(0.102)",="(0.0343)",="(0.0372)",="(0.0302)",="(0.0269)",="(0.00926)",="(0.00142)"

="ec_active_female",="0.00159",="0.00155*",="-0.000415",="-0.000323",="0.000810",="0.0000231",="0.0000642"
="",="(0.00246)",="(0.000799)",="(0.000863)",="(0.000956)",="(0.000520)",="(0.000220)",="(0.0000435)"

="N",="400",="400",="400",="400",="400",="400",="400"
="AIC",="-1598.7",="-2486.5",="-2324.6",="-2479.2",="-2611.8",="-3323.8",="-4715.3"
="BIC",="-1562.8",="-2450.5",="-2288.7",="-2443.3",="-2575.9",="-3287.9",="-4679.4"
="ll",="808.4",="1252.2",="1171.3",="1248.6",="1314.9",="1670.9",="2366.7"
="k",="",="",="",="",="",="",=""

="Standard errors in parentheses"
="* p<0.10, ** p<0.05, *** p<0.01"
