
="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)",="(7)"
="",="tfr",="fr_2024",="fr_2529",="fr_3034",="fr_3539",="fr_4044",="fr_45plus"

="exposure_to_robots",="-0.000144",="-0.000199**",="0.0000541",="0.000138",="-0.0000299",="-0.0000670***",="-0.00000167"
="",="(0.000323)",="(0.000100)",="(0.000160)",="(0.0000931)",="(0.0000442)",="(0.0000245)",="(0.00000496)"

="interaction5",="0.0000677",="0.0000336",="0.0000179",="-0.00000325",="0.00000930",="0.0000108*",="0.00000157"
="",="(0.000112)",="(0.0000403)",="(0.0000580)",="(0.0000265)",="(0.0000155)",="(0.00000614)",="(0.00000162)"

="share_pop_2549",="-7.354***",="-3.854***",="-1.911**",="-0.329",="-0.187",="-0.161",="0.00761"
="",="(2.386)",="(0.478)",="(0.930)",="(0.824)",="(0.447)",="(0.147)",="(0.0200)"

="share_pop_50plus",="-6.105***",="-2.812***",="-1.037*",="-0.614",="-0.619***",="-0.303***",="-0.0391***"
="",="(1.371)",="(0.324)",="(0.606)",="(0.438)",="(0.209)",="(0.0746)",="(0.0123)"

="edu_total_isced58",="0.00179",="0.000258",="0.000318",="0.000368",="0.000687*",="0.000116",="0.0000138"
="",="(0.00152)",="(0.000479)",="(0.000634)",="(0.000472)",="(0.000363)",="(0.0000902)",="(0.0000176)"

="ratio_edu",="0.227",="-0.0394",="-0.101",="0.175*",="0.145***",="0.0634**",="0.00665*"
="",="(0.261)",="(0.111)",="(0.112)",="(0.104)",="(0.0558)",="(0.0291)",="(0.00346)"

="ratio_edu_sq",="-0.110",="0.0145",="0.0394",="-0.0794*",="-0.0630***",="-0.0270**",="-0.00241*"
="",="(0.107)",="(0.0459)",="(0.0451)",="(0.0425)",="(0.0229)",="(0.0121)",="(0.00133)"

="ec_active_female",="-0.00105",="0.000143",="0.000413",="-0.000878*",="-0.000776***",="-0.000344***",="-0.00000274"
="",="(0.00142)",="(0.000502)",="(0.000791)",="(0.000480)",="(0.000246)",="(0.000114)",="(0.0000253)"

="empl_techn_tot",="-0.00185",="-0.00185",="-0.000146",="0.000768",="-0.000363",="-0.000472",="-0.000113"
="",="(0.00665)",="(0.00227)",="(0.00322)",="(0.00221)",="(0.00136)",="(0.000490)",="(0.0000915)"

="N",="440",="440",="440",="440",="440",="440",="440"
="AIC",="-1843.0",="-2902.9",="-2527.6",="-2670.3",="-3149.1",="-4078.0",="-5459.4"
="BIC",="-1806.2",="-2866.2",="-2490.8",="-2633.5",="-3112.3",="-4041.2",="-5422.6"
="ll",="930.5",="1460.5",="1272.8",="1344.1",="1583.5",="2048.0",="2738.7"
="k",="",="",="",="",="",="",=""

="Standard errors in parentheses"
="* p<0.10, ** p<0.05, *** p<0.01"
