
="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)",="(7)"
="",="tfr",="fr_2024",="fr_2529",="fr_3034",="fr_3539",="fr_4044",="fr_45plus"

="exposure_to_robots",="-0.00297*",="-0.00104",="-0.00124**",="0.000189",="-0.000188",="-0.000212**",="0.00000758"
="",="(0.00173)",="(0.000632)",="(0.000597)",="(0.000315)",="(0.000378)",="(0.000105)",="(0.0000165)"

="interaction3",="0.0000973",="0.0000429*",="0.0000185",="-0.0000129",="0.0000188",="0.00000889**",="-0.000000218"
="",="(0.0000662)",="(0.0000250)",="(0.0000205)",="(0.0000166)",="(0.0000181)",="(0.00000418)",="(0.000000811)"

="share_pop_2549",="-7.515***",="-2.050***",="-4.457***",="-0.740**",="0.0434",="-0.213**",="-0.0191"
="",="(0.932)",="(0.289)",="(0.440)",="(0.306)",="(0.289)",="(0.0895)",="(0.0187)"

="share_pop_50plus",="-6.436***",="-2.311***",="-3.017***",="-0.351**",="-0.345**",="-0.248***",="-0.0107"
="",="(0.793)",="(0.253)",="(0.304)",="(0.166)",="(0.172)",="(0.0518)",="(0.00906)"

="edu_total_isced58",="-0.00811*",="-0.00279*",="-0.00378***",="-0.00110",="-0.000984",="0.000608",="0.000158"
="",="(0.00439)",="(0.00164)",="(0.00146)",="(0.00136)",="(0.00134)",="(0.000398)",="(0.000102)"

="ratio_edu",="-0.00332",="-0.0904",="-0.0691",="0.100",="0.0543",="-0.0218",="-0.00227"
="",="(0.194)",="(0.0575)",="(0.107)",="(0.0673)",="(0.0694)",="(0.0201)",="(0.00364)"

="ratio_edu_sq",="0.0365",="0.0436*",="0.0285",="-0.0287",="-0.00756",="0.00963",="0.000623"
="",="(0.0763)",="(0.0227)",="(0.0432)",="(0.0271)",="(0.0263)",="(0.00813)",="(0.00150)"

="ec_active_female",="0.00328",="0.00208***",="0.000249",="-0.000203",="0.000911",="0.000122",="0.0000601"
="",="(0.00288)",="(0.000745)",="(0.00104)",="(0.000924)",="(0.000563)",="(0.000210)",="(0.0000421)"

="N",="400",="400",="400",="400",="400",="400",="400"
="AIC",="-1569.2",="-2464.2",="-2272.4",="-2477.6",="-2619.6",="-3323.5",="-4703.6"
="BIC",="-1537.2",="-2432.3",="-2240.5",="-2445.7",="-2587.6",="-3291.6",="-4671.6"
="ll",="792.6",="1240.1",="1144.2",="1246.8",="1317.8",="1669.8",="2359.8"
="k",="",="",="",="",="",="",=""

="Standard errors in parentheses"
="* p<0.10, ** p<0.05, *** p<0.01"
