
="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)",="(7)"
="",="tfr",="fr_2024",="fr_2529",="fr_3034",="fr_3539",="fr_4044",="fr_45plus"

="exposure_to_robots",="0.00160",="0.000683",="0.00215",="0.0000946",="-0.000920*",="-0.000489**",="-0.0000797*"
="",="(0.00397)",="(0.00113)",="(0.00170)",="(0.00114)",="(0.000549)",="(0.000202)",="(0.0000417)"

="interaction11",="-0.0000228",="-0.0000114",="-0.0000294",="0.000000275",="0.0000129",="0.00000646**",="0.00000118*"
="",="(0.0000577)",="(0.0000164)",="(0.0000249)",="(0.0000170)",="(0.00000842)",="(0.00000303)",="(0.000000618)"

="share_pop_2549",="-7.735***",="-4.069***",="-2.232**",="-0.303",="-0.0852",="-0.126",="0.0138"
="",="(2.519)",="(0.551)",="(0.999)",="(0.846)",="(0.407)",="(0.123)",="(0.0219)"

="share_pop_50plus",="-6.428***",="-3.009***",="-1.279**",="-0.576",="-0.551***",="-0.290***",="-0.0371***"
="",="(1.466)",="(0.336)",="(0.617)",="(0.468)",="(0.203)",="(0.0681)",="(0.0124)"

="edu_total_isced58",="0.00191",="0.000285",="0.000397",="0.000392",="0.000677**",="0.000111",="0.0000114"
="",="(0.00146)",="(0.000490)",="(0.000626)",="(0.000434)",="(0.000337)",="(0.0000863)",="(0.0000191)"

="ratio_edu",="0.250",="-0.0197",="-0.0757",="0.171",="0.134**",="0.0577**",="0.00602*"
="",="(0.262)",="(0.106)",="(0.103)",="(0.114)",="(0.0644)",="(0.0293)",="(0.00330)"

="ratio_edu_sq",="-0.120",="0.00610",="0.0283",="-0.0776*",="-0.0583**",="-0.0246**",="-0.00213*"
="",="(0.108)",="(0.0440)",="(0.0414)",="(0.0469)",="(0.0264)",="(0.0121)",="(0.00128)"

="ec_active_female",="-0.00126",="0.0000370",="0.000259",="-0.000878*",="-0.000737***",="-0.000328***",="0.000000286"
="",="(0.00143)",="(0.000448)",="(0.000805)",="(0.000502)",="(0.000232)",="(0.000108)",="(0.0000251)"

="N",="440",="440",="440",="440",="440",="440",="440"
="AIC",="-1842.7",="-2904.0",="-2531.9",="-2671.8",="-3158.3",="-4086.4",="-5457.5"
="BIC",="-1810.0",="-2871.3",="-2499.2",="-2639.1",="-3125.6",="-4053.8",="-5424.8"
="ll",="929.4",="1460.0",="1273.9",="1343.9",="1587.2",="2051.2",="2736.7"
="k",="",="",="",="",="",="",=""

="Standard errors in parentheses"
="* p<0.10, ** p<0.05, *** p<0.01"
