
="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)",="(7)"
="",="tfr",="fr_2024",="fr_2529",="fr_3034",="fr_3539",="fr_4044",="fr_45plus"

="exposure_to_robots",="-0.00160***",="-0.000268*",="-0.000110",="-0.000449**",="-0.000433***",="-0.000141***",="-0.0000101**"
="",="(0.000494)",="(0.000138)",="(0.000189)",="(0.000196)",="(0.000109)",="(0.0000338)",="(0.00000449)"

="interaction3",="0.0000538***",="0.0000117**",="0.00000534",="0.0000159**",="0.0000118***",="0.00000341**",="0.000000334**"
="",="(0.0000183)",="(0.00000559)",="(0.00000776)",="(0.00000703)",="(0.00000384)",="(0.00000143)",="(0.000000162)"

="share_pop_2549",="1.627",="-0.178",="-0.621",="1.369***",="0.846***",="0.0141",="-0.0190*"
="",="(1.065)",="(0.333)",="(0.401)",="(0.323)",="(0.230)",="(0.0577)",="(0.00983)"

="share_pop_50plus",="0.496",="-0.262**",="-0.424**",="1.095***",="0.129",="-0.169***",="-0.0227***"
="",="(0.510)",="(0.132)",="(0.204)",="(0.140)",="(0.115)",="(0.0471)",="(0.00530)"

="edu_total_isced58",="-0.00790***",="-0.00268***",="-0.00398***",="-0.00135**",="0.000484",="0.000296",="0.0000337"
="",="(0.00193)",="(0.000733)",="(0.00107)",="(0.000689)",="(0.000546)",="(0.000231)",="(0.0000306)"

="ratio_edu",="-0.555***",="-0.0573",="-0.131**",="-0.195***",="-0.105***",="-0.0146",="-0.00203"
="",="(0.132)",="(0.0379)",="(0.0599)",="(0.0410)",="(0.0353)",="(0.0140)",="(0.00144)"

="ratio_edu_sq",="0.468***",="0.0595**",="0.119***",="0.145***",="0.0860***",="0.0148*",="0.00149*"
="",="(0.0772)",="(0.0251)",="(0.0375)",="(0.0247)",="(0.0179)",="(0.00770)",="(0.000781)"

="ec_active_female",="0.000800",="0.000188",="0.00142**",="0.0000177",="-0.000610",="-0.000355*",="-0.0000443**"
="",="(0.00180)",="(0.000585)",="(0.000646)",="(0.000781)",="(0.000518)",="(0.000195)",="(0.0000186)"

="N",="680",="680",="680",="680",="680",="680",="680"
="AIC",="-3145.4",="-4651.3",="-4402.9",="-4320.1",="-5007.4",="-6371.6",="-8916.2"
="BIC",="-3109.3",="-4615.1",="-4366.7",="-4283.9",="-4971.2",="-6335.5",="-8880.0"
="ll",="1580.7",="2333.6",="2209.5",="2168.0",="2511.7",="3193.8",="4466.1"
="k",="",="",="",="",="",="",=""

="Standard errors in parentheses"
="* p<0.10, ** p<0.05, *** p<0.01"
