
="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)",="(7)"
="",="tfr",="fr_2024",="fr_2529",="fr_3034",="fr_3539",="fr_4044",="fr_45plus"

="exposure_to_robots",="-0.00293",="-0.00132*",="0.00144",="-0.00129",="-0.00105***",="-0.0000319",="-0.0000153"
="",="(0.00236)",="(0.000712)",="(0.00105)",="(0.00114)",="(0.000326)",="(0.000138)",="(0.0000234)"

="interaction25",="0.000139**",="0.0000714***",="0.00000841",="0.0000245",="0.0000294***",="0.00000284",="0.000000701"
="",="(0.0000583)",="(0.0000137)",="(0.0000281)",="(0.0000285)",="(0.0000113)",="(0.00000384)",="(0.000000846)"

="interaction26",="-0.0000255",="-0.0000189",="-0.0000497",="0.0000190",="0.00000880",="-0.00000188",="-0.000000419"
="",="(0.0000716)",="(0.0000185)",="(0.0000364)",="(0.0000324)",="(0.0000105)",="(0.00000419)",="(0.000000742)"

="share_pop_2549",="-7.701***",="-3.271***",="-1.148",="0.291",="-1.744***",="-0.648***",="-0.0829***"
="",="(2.371)",="(0.640)",="(1.184)",="(1.016)",="(0.254)",="(0.110)",="(0.0237)"

="share_pop_50plus",="-4.942***",="-2.282***",="0.273",="0.431",="-1.825***",="-0.589***",="-0.0711***"
="",="(1.412)",="(0.491)",="(0.704)",="(0.733)",="(0.214)",="(0.104)",="(0.0200)"

="edu_total_isced58",="0.00304",="-0.00105",="0.00108",="0.00285***",="0.000496",="-0.0000914",="0.0000289"
="",="(0.00312)",="(0.000972)",="(0.00123)",="(0.00110)",="(0.000496)",="(0.000152)",="(0.0000331)"

="ratio_edu",="0.000584",="-0.0636",="-0.221***",="0.124",="0.123*",="0.0198",="0.00444*"
="",="(0.279)",="(0.0424)",="(0.0557)",="(0.136)",="(0.0652)",="(0.0167)",="(0.00248)"

="ratio_edu_sq",="0.0114",="0.0242",="0.0889***",="-0.0427",="-0.0400*",="-0.00800",="-0.00162*"
="",="(0.102)",="(0.0149)",="(0.0225)",="(0.0506)",="(0.0237)",="(0.00605)",="(0.000950)"

="ec_active_female",="0.00738**",="0.00209**",="0.00537***",="0.000432",="-0.000509",="0.000106",="-0.0000194"
="",="(0.00299)",="(0.000997)",="(0.00136)",="(0.00117)",="(0.000344)",="(0.000142)",="(0.0000307)"

="N",="240",="240",="240",="240",="240",="240",="240"
="AIC",="-1049.9",="-1642.2",="-1486.2",="-1485.9",="-1859.8",="-2372.3",="-3125.1"
="BIC",="-1018.5",="-1610.9",="-1454.9",="-1454.6",="-1828.5",="-2341.0",="-3093.7"
="ll",="533.9",="830.1",="752.1",="752.0",="938.9",="1195.1",="1571.5"
="k",="",="",="",="",="",="",=""

="Standard errors in parentheses"
="* p<0.10, ** p<0.05, *** p<0.01"
