DATAFLOW,LAST UPDATE,freq,nace_r2,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT12,2021,2.9,b
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT13,2008,3.6,b
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT13,2009,4.4,
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT13,2010,5.0,
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT13,2011,4.3,
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT13,2012,4.4,
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT13,2013,4.9,
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT13,2014,5.1,
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT13,2015,4.3,
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT13,2016,4.5,
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT13,2017,4.6,
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT13,2018,5.4,
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT13,2019,5.5,
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT13,2020,6.0,
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT13,2021,6.4,b
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT21,2008,,bu
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT21,2009,,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT21,2010,,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT21,2011,,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT21,2012,,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT21,2013,,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT21,2014,,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT21,2015,,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT21,2016,,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT21,2017,,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT21,2018,,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT21,2019,3.0,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT21,2020,2.6,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT21,2021,3.2,bu
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT22,2008,2.0,bu
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT22,2009,2.3,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT22,2010,2.3,
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT22,2011,1.6,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT22,2012,2.1,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT22,2013,2.0,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT22,2014,1.9,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT22,2015,2.2,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT22,2016,2.9,
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT22,2017,3.0,
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT22,2018,2.1,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT22,2019,2.1,
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT22,2020,3.0,
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT22,2021,2.6,b
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT31,2008,2.3,b
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT31,2009,1.6,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT31,2010,1.7,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT31,2011,1.5,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT31,2012,1.6,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT31,2013,1.5,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT31,2014,1.4,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT31,2015,2.3,
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT31,2016,2.7,
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT31,2017,2.2,
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT31,2018,2.0,
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT31,2019,2.2,
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT31,2020,2.1,
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT31,2021,2.2,b
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT32,2008,,bu
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT32,2009,,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT32,2010,,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT32,2011,,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT32,2012,,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT32,2013,,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT32,2014,,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT32,2015,,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT32,2016,,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT32,2017,,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT32,2018,,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT32,2019,,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT32,2020,,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT32,2021,,bu
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT33,2008,2.3,bu
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT33,2009,2.3,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT33,2010,1.9,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT33,2011,2.1,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT33,2012,2.7,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT33,2013,2.7,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT33,2014,2.6,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT33,2015,2.8,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT33,2016,3.2,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT33,2017,2.5,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT33,2018,2.1,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT33,2019,2.5,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT33,2020,2.9,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT33,2021,2.8,bu
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT34,2008,,bu
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT34,2009,,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT34,2010,,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT34,2011,,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT34,2012,,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT34,2013,,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT34,2014,,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT34,2015,,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT34,2016,,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT34,2017,,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT34,2018,,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT34,2019,,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT34,2020,,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,AT34,2021,,bu
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE10,2008,5.0,b
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE10,2009,4.0,
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE10,2010,5.0,
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE10,2011,4.8,b
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE10,2012,5.4,
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE10,2013,4.0,
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE10,2014,4.3,
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE10,2015,4.8,
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE10,2016,4.2,
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE10,2017,4.2,b
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE10,2018,4.6,
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE10,2019,4.2,
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE10,2020,4.3,
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE10,2021,5.5,b
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE21,2008,3.5,b
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE21,2009,3.8,
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE21,2010,4.3,
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE21,2011,3.5,b
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE21,2012,3.5,
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE21,2013,3.2,
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE21,2014,3.4,
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE21,2015,3.0,
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE21,2016,3.6,
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE21,2017,3.5,b
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE21,2018,3.6,
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE21,2019,3.7,
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE21,2020,3.4,
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE21,2021,3.5,b
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE22,2008,2.3,bu
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE22,2009,1.9,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE22,2010,1.9,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE22,2011,1.8,bu
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE22,2012,1.8,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE22,2013,2.1,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE22,2014,1.4,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE22,2015,1.4,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE22,2016,,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE22,2017,1.1,bu
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE22,2018,1.5,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE22,2019,2.7,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE22,2020,2.7,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE22,2021,2.2,bu
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE23,2008,2.5,b
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE23,2009,2.6,
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE23,2010,2.7,
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE23,2011,2.5,b
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE23,2012,2.7,
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE23,2013,2.3,
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE23,2014,2.7,
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE23,2015,2.7,
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE23,2016,2.4,
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE23,2017,2.9,b
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE23,2018,3.1,
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE23,2019,3.5,
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE23,2020,3.0,
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE23,2021,3.2,b
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE24,2008,4.5,b
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE24,2009,4.7,
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE24,2010,5.1,
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE24,2011,5.2,b
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE24,2012,4.8,
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE24,2013,4.2,
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE24,2014,4.0,
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE24,2015,3.7,
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE24,2016,4.5,
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE24,2017,3.8,b
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE24,2018,3.5,
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE24,2019,4.3,
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE24,2020,4.2,
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE24,2021,4.7,b
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE25,2008,1.5,bu
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE25,2009,1.3,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE25,2010,1.8,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE25,2011,1.3,bu
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE25,2012,1.3,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE25,2013,1.5,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE25,2014,1.4,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE25,2015,1.3,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE25,2016,1.1,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE25,2017,1.4,bu
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE25,2018,1.3,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE25,2019,1.4,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE25,2020,1.3,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE25,2021,1.6,bu
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE31,2008,7.1,b
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE31,2009,7.6,
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE31,2010,7.0,
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE31,2011,6.2,bu
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE31,2012,6.0,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE31,2013,4.8,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE31,2014,6.8,
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE31,2015,5.8,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE31,2016,5.7,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE31,2017,5.2,bu
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE31,2018,5.6,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE31,2019,5.7,u
ESTAT:HTEC_EMP_REG2(1.0),04/07/22 23:00:00,A,HTC,PC_EMP,F,BE31,2020,5.3,u
